Year,Region ID,Facility,Product Category,Food Category,Food Name,Food details,method,Organism,Number of Samples,Number of Positives,Agency,Survey,Source URL,detail information
2014,,,,Vegetable or fruit and their products,キャベツ,,,Salmonella spp.,7,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,キャベツ,,,Escherichia coli O111,10,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,キャベツ,,,Escherichia coli O157,10,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,キャベツ,,,Escherichia coli O26,10,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,キュウリ,,,Salmonella spp.,69,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,キュウリ,,,Escherichia coli O111,70,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,キュウリ,,,Escherichia coli O157,70,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,キュウリ,,,Escherichia coli O26,70,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,サラダホウレン草,,,Salmonella spp.,13,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,サラダホウレン草,,,Escherichia coli O111,15,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,サラダホウレン草,,,Escherichia coli O157,15,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,サラダホウレン草,,,Escherichia coli O26,15,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,サラダ菜,,,Salmonella spp.,15,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,サラダ菜,,,Escherichia coli O111,14,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,サラダ菜,,,Escherichia coli O157,14,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,サラダ菜,,,Escherichia coli O26,14,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,セロリ,,,Salmonella spp.,10,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,セロリ,,,Escherichia coli O111,9,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,セロリ,,,Escherichia coli O157,9,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,セロリ,,,Escherichia coli O26,9,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,トマト,,,Salmonella spp.,58,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,トマト,,,Escherichia coli O111,58,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,トマト,,,Escherichia coli O157,58,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,トマト,,,Escherichia coli O26,58,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ネギ,,,Salmonella spp.,5,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ネギ,,,Escherichia coli O111,7,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ネギ,,,Escherichia coli O157,7,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ネギ,,,Escherichia coli O26,7,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ピーマン,,,Salmonella spp.,3,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ピーマン,,,Escherichia coli O111,6,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ピーマン,,,Escherichia coli O157,6,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ピーマン,,,Escherichia coli O26,6,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ブロッコリースプラウト,,,Salmonella spp.,7,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ブロッコリースプラウト,,,Escherichia coli O111,8,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ブロッコリースプラウト,,,Escherichia coli O157,8,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ブロッコリースプラウト,,,Escherichia coli O26,8,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ミニトマト,,,Salmonella spp.,8,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ミニトマト,,,Escherichia coli O111,8,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ミニトマト,,,Escherichia coli O157,8,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,ミニトマト,,,Escherichia coli O26,8,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,レタス,,,Salmonella spp.,74,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,レタス,,,Escherichia coli O111,82,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,レタス,,,Escherichia coli O157,82,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,レタス,,,Escherichia coli O26,82,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,水菜,,,Salmonella spp.,51,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,水菜,,,Escherichia coli O111,62,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,水菜,,,Escherichia coli O157,62,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,水菜,,,Escherichia coli O26,62,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,漬物用野菜,,,Salmonella spp.,106,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,漬物用野菜,,,Escherichia coli O111,169,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,漬物用野菜,,,Escherichia coli O157,169,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,漬物用野菜,,,Escherichia coli O26,169,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,豆苗,,,Salmonella spp.,15,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,豆苗,,,Escherichia coli O111,16,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,豆苗,,,Escherichia coli O157,16,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Vegetable or fruit and their products,豆苗,,,Escherichia coli O26,16,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Campylobacter spp.,14,10,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 実選施定自品治目体; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Salmonella spp.,18,9,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 実選施定自品治目体; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Escherichia coli O111,14,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 実選施定自品治目体; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Escherichia coli O157,14,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 実選施定自品治目体; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Escherichia coli O26,14,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 実選施定自品治目体; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Campylobacter spp.,1,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 実選施定自品治目体; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Salmonella spp.,1,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 実選施定自品治目体; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Escherichia coli O111,1,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 実選施定自品治目体; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Escherichia coli O157,1,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 実選施定自品治目体; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Escherichia coli O26,1,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 実選施定自品治目体; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Salmonella spp.,76,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Escherichia coli O111,76,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Escherichia coli O157,76,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Other or unknown type of meat,Other or unknown type of meat,,,Escherichia coli O26,76,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Beef,Beef,,,Campylobacter spp.,2,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Beef,Beef,,,Salmonella spp.,93,2,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Beef,Beef,,,Escherichia coli O111,92,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Beef,Beef,,,Escherichia coli O157,92,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Beef,Beef,,,Escherichia coli O26,92,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Beef,Beef,,,Salmonella spp.,41,1,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Beef,Beef,,,Escherichia coli O111,41,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Beef,Beef,,,Escherichia coli O157,41,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Beef,Beef,,,Escherichia coli O26,41,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Pork,Pork,,,Campylobacter spp.,1,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Pork,Pork,,,Salmonella spp.,102,5,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
2014,,,,Pork,Pork,,,Escherichia coli O111,102,0,"Ministry of Health, Labour and Welfare",食品中の食中毒菌汚染実態調査,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/kenkou_iryou/shokuhin/syokuchu/01.html,"value: 検体数, 陽性数; 品目カテゴリ: 厚生労働省指定品目; "
